csa.hood.name,mapla.region.slug,date,recent.cases,population,recent.rate.cases
Hollywood,central-la,2020-11-21,193,68254,282.76731034078585
Hollywood,central-la,2020-11-22,208,68254,304.74404430509566
Hollywood,central-la,2020-11-23,234,68254,342.83704984323265
Hollywood,central-la,2020-11-24,249,68254,364.81378380754245
Hollywood Hills,central-la,2020-11-11,0,29434,0
Hollywood Hills,central-la,2020-11-12,5,29434,16.987157708772166
Hollywood Hills,central-la,2020-11-13,7,29434,23.78202079228104
Hollywood Hills,central-la,2020-11-14,21,29434,71.34606237684311
Hollywood Hills,central-la,2020-11-15,28,29434,95.12808316912415
Hollywood Hills,central-la,2020-11-16,34,29434,115.51267241965074
Hollywood Hills,central-la,2020-11-17,39,29434,132.4998301284229
Hollywood Hills,central-la,2020-11-18,53,29434,180.063871712985
Hollywood Hills,central-la,2020-11-19,63,29434,214.03818713052934
Hollywood Hills,central-la,2020-11-20,63,29434,214.03818713052934
Hollywood Hills,central-la,2020-11-21,79,29434,268.3970917986003
Hollywood Hills,central-la,2020-11-22,84,29434,285.38424950737243
Hollywood Hills,central-la,2020-11-23,95,29434,322.7559964666712
Hollywood Hills,central-la,2020-11-24,100,29434,339.74315417544335
Huntington Park,southeast,2020-11-11,0,59484,0
Huntington Park,southeast,2020-11-12,37,59484,62.201600430367826
Huntington Park,southeast,2020-11-13,52,59484,87.41846546970613
Huntington Park,southeast,2020-11-14,85,59484,142.8955685562504
Huntington Park,southeast,2020-11-15,105,59484,176.51805527536817
Huntington Park,southeast,2020-11-16,137,59484,230.31403402595657
Huntington Park,southeast,2020-11-17,154,59484,258.8931477372066
Huntington Park,southeast,2020-11-18,180,59484,302.60238047205974
Huntington Park,southeast,2020-11-19,214,59484,359.7606078945599
Huntington Park,southeast,2020-11-20,214,59484,359.7606078945599
Huntington Park,southeast,2020-11-21,270,59484,453.9035707080896
Huntington Park,southeast,2020-11-22,296,59484,497.6128034429426
Huntington Park,southeast,2020-11-23,329,59484,553.0899065294869
Huntington Park,southeast,2020-11-24,360,59484,605.2047609441195
Hyde Park,south-la,2020-11-11,0,28541,0
Hyde Park,south-la,2020-11-12,3,28541,10.511194422059493
Hyde Park,south-la,2020-11-13,5,28541,17.518657370099156
Hyde Park,south-la,2020-11-14,16,28541,56.0597035843173
Hyde Park,south-la,2020-11-15,19,28541,66.5708980063768
Hyde Park,south-la,2020-11-16,21,28541,73.57836095441645
Hyde Park,south-la,2020-11-17,24,28541,84.08955537647594
Hyde Park,south-la,2020-11-18,28,28541,98.10448127255528
Hyde Park,south-la,2020-11-19,32,28541,112.1194071686346
Hyde Park,south-la,2020-11-20,32,28541,112.1194071686346
Hyde Park,south-la,2020-11-21,44,28541,154.16418485687257
Hyde Park,south-la,2020-11-22,52,28541,182.19403664903123
Hyde Park,south-la,2020-11-23,66,28541,231.24627728530888
Hyde Park,south-la,2020-11-24,74,28541,259.2761290774675
Industry,san-gabriel-valley,2020-11-11,0,437,0
Industry,san-gabriel-valley,2020-11-12,0,437,0
Industry,san-gabriel-valley,2020-11-13,3,437,686.4988558352402
Industry,san-gabriel-valley,2020-11-14,5,437,1144.1647597254005
Industry,san-gabriel-valley,2020-11-15,5,437,1144.1647597254005
Industry,san-gabriel-valley,2020-11-16,8,437,1830.6636155606407
Industry,san-gabriel-valley,2020-11-17,6,437,1372.9977116704804
Industry,san-gabriel-valley,2020-11-18,3,437,686.4988558352402
Industry,san-gabriel-valley,2020-11-19,2,437,457.66590389016017
Industry,san-gabriel-valley,2020-11-20,2,437,457.66590389016017
Industry,san-gabriel-valley,2020-11-21,-8,437,-1830.6636155606407
Industry,san-gabriel-valley,2020-11-22,-8,437,-1830.6636155606407
Industry,san-gabriel-valley,2020-11-23,-5,437,-1144.1647597254005
Industry,san-gabriel-valley,2020-11-24,-5,437,-1144.1647597254005
Inglewood,south-bay,2020-11-11,0,113582,0
Inglewood,south-bay,2020-11-12,23,113582,20.24968745047631
Inglewood,south-bay,2020-11-13,51,113582,44.901480868447464
Inglewood,south-bay,2020-11-14,81,113582,71.31411667341656
Inglewood,south-bay,2020-11-15,111,113582,97.72675247838565
Inglewood,south-bay,2020-11-16,133,113582,117.096018735363
Inglewood,south-bay,2020-11-17,162,113582,142.62823334683313
Inglewood,south-bay,2020-11-18,228,113582,200.73603211776515
Inglewood,south-bay,2020-11-19,261,113582,229.78993150323114
Inglewood,south-bay,2020-11-20,261,113582,229.78993150323114
Inglewood,south-bay,2020-11-21,331,113582,291.41941504815907
Inglewood,south-bay,2020-11-22,354,113582,311.6691024986353
Inglewood,south-bay,2020-11-23,418,113582,368.01605888256944
Inglewood,south-bay,2020-11-24,463,113582,407.63501259002305
Irwindale,san-gabriel-valley,2020-11-11,0,1459,0
Irwindale,san-gabriel-valley,2020-11-12,0,1459,0
Irwindale,san-gabriel-valley,2020-11-13,0,1459,0
Irwindale,san-gabriel-valley,2020-11-14,0,1459,0
Irwindale,san-gabriel-valley,2020-11-15,0,1459,0
Irwindale,san-gabriel-valley,2020-11-16,0,1459,0
Irwindale,san-gabriel-valley,2020-11-17,1,1459,68.54009595613434
Irwindale,san-gabriel-valley,2020-11-18,2,1459,137.08019191226867
Irwindale,san-gabriel-valley,2020-11-19,4,1459,274.16038382453735
Irwindale,san-gabriel-valley,2020-11-20,4,1459,274.16038382453735
Irwindale,san-gabriel-valley,2020-11-21,6,1459,411.240575736806
Irwindale,san-gabriel-valley,2020-11-22,6,1459,411.240575736806
Irwindale,san-gabriel-valley,2020-11-23,8,1459,548.3207676490747
Irwindale,san-gabriel-valley,2020-11-24,10,1459,685.4009595613434
Jefferson Park,south-la,2020-11-11,0,8073,0
Jefferson Park,south-la,2020-11-12,2,8073,24.77393781741608
Jefferson Park,south-la,2020-11-13,3,8073,37.16090672612412
Jefferson Park,south-la,2020-11-14,5,8073,61.934844543540194
Jefferson Park,south-la,2020-11-15,10,8073,123.86968908708039
Jefferson Park,south-la,2020-11-16,11,8073,136.25665799578843
Jefferson Park,south-la,2020-11-17,15,8073,185.80453363062057
Jefferson Park,south-la,2020-11-18,20,8073,247.73937817416078
Jefferson Park,south-la,2020-11-19,26,8073,322.061191626409
Jefferson Park,south-la,2020-11-20,26,8073,322.061191626409
Jefferson Park,south-la,2020-11-21,33,8073,408.7699739873653
Jefferson Park,south-la,2020-11-22,35,8073,433.5439118047814
Jefferson Park,south-la,2020-11-23,43,8073,532.6396630744456
Jefferson Park,south-la,2020-11-24,46,8073,569.8005698005699
Kagel/Lopez Canyons,angeles-forest,2020-11-11,0,1412,0
Kagel/Lopez Canyons,angeles-forest,2020-11-12,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-13,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-14,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-15,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-16,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-17,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-18,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-19,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-20,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-21,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-22,1,1412,70.8215297450425
Kagel/Lopez Canyons,angeles-forest,2020-11-23,2,1412,141.643059490085
Kagel/Lopez Canyons,angeles-forest,2020-11-24,4,1412,283.28611898017
Koreatown,central-la,2020-11-11,0,51693,0
Koreatown,central-la,2020-11-12,14,51693,27.08297061497688
Koreatown,central-la,2020-11-13,23,51693,44.49345172460488
Koreatown,central-la,2020-11-14,34,51693,65.77292863637243
Koreatown,central-la,2020-11-15,52,51693,100.59389085562843
Koreatown,central-la,2020-11-16,58,51693,112.20087826204708
Koreatown,central-la,2020-11-17,61,51693,118.00437196525641
Koreatown,central-la,2020-11-18,72,51693,139.28384887702398
Koreatown,central-la,2020-11-19,86,51693,166.36681949200087
Koreatown,central-la,2020-11-20,86,51693,166.36681949200087
Koreatown,central-la,2020-11-21,113,51693,218.59826282088486
Koreatown,central-la,2020-11-22,125,51693,241.8122376337222
Koreatown,central-la,2020-11-23,142,51693,274.69870195190833
Koreatown,central-la,2020-11-24,151,51693,292.1091830615364
La Canada Flintridge,verdugos,2020-11-11,0,20693,0
La Canada Flintridge,verdugos,2020-11-12,1,20693,4.832552070748562
La Canada Flintridge,verdugos,2020-11-13,2,20693,9.665104141497125
La Canada Flintridge,verdugos,2020-11-14,4,20693,19.33020828299425
La Canada Flintridge,verdugos,2020-11-15,7,20693,33.827864495239936
La Canada Flintridge,verdugos,2020-11-16,9,20693,43.49296863673706
La Canada Flintridge,verdugos,2020-11-17,11,20693,53.15807277823419
La Canada Flintridge,verdugos,2020-11-18,12,20693,57.99062484898275
La Canada Flintridge,verdugos,2020-11-19,14,20693,67.65572899047987
La Canada Flintridge,verdugos,2020-11-20,14,20693,67.65572899047987
La Canada Flintridge,verdugos,2020-11-21,19,20693,91.81848934422268
La Canada Flintridge,verdugos,2020-11-22,21,20693,101.48359348571981
La Canada Flintridge,verdugos,2020-11-23,24,20693,115.9812496979655
La Canada Flintridge,verdugos,2020-11-24,23,20693,111.14869762721693
La Crescenta-Montrose,verdugos,2020-11-11,0,19801,0
La Crescenta-Montrose,verdugos,2020-11-12,5,19801,25.25124993687188
La Crescenta-Montrose,verdugos,2020-11-13,6,19801,30.301499924246247
La Crescenta-Montrose,verdugos,2020-11-14,15,19801,75.75374981061562
La Crescenta-Montrose,verdugos,2020-11-15,20,19801,101.00499974748752
La Crescenta-Montrose,verdugos,2020-11-16,24,19801,121.20599969698499
La Crescenta-Montrose,verdugos,2020-11-17,26,19801,131.30649967173375
La Crescenta-Montrose,verdugos,2020-11-18,31,19801,156.55774960860563
La Crescenta-Montrose,verdugos,2020-11-19,36,19801,181.8089995454775
La Crescenta-Montrose,verdugos,2020-11-20,36,19801,181.8089995454775
La Crescenta-Montrose,verdugos,2020-11-21,39,19801,196.95974950760063
La Crescenta-Montrose,verdugos,2020-11-22,39,19801,196.95974950760063
La Crescenta-Montrose,verdugos,2020-11-23,42,19801,212.11049946972378
La Crescenta-Montrose,verdugos,2020-11-24,51,19801,257.56274935609315
La Habra Heights,san-gabriel-valley,2020-11-11,0,5455,0
La Habra Heights,san-gabriel-valley,2020-11-12,0,5455,0
La Habra Heights,san-gabriel-valley,2020-11-13,0,5455,0
La Habra Heights,san-gabriel-valley,2020-11-14,0,5455,0
La Habra Heights,san-gabriel-valley,2020-11-15,0,5455,0
La Habra Heights,san-gabriel-valley,2020-11-16,1,5455,18.331805682859763
La Habra Heights,san-gabriel-valley,2020-11-17,1,5455,18.331805682859763
La Habra Heights,san-gabriel-valley,2020-11-18,1,5455,18.331805682859763
La Habra Heights,san-gabriel-valley,2020-11-19,3,5455,54.995417048579284
La Habra Heights,san-gabriel-valley,2020-11-20,3,5455,54.995417048579284
La Habra Heights,san-gabriel-valley,2020-11-21,3,5455,54.995417048579284
La Habra Heights,san-gabriel-valley,2020-11-22,3,5455,54.995417048579284
La Habra Heights,san-gabriel-valley,2020-11-23,4,5455,73.32722273143905
La Habra Heights,san-gabriel-valley,2020-11-24,4,5455,73.32722273143905
La Mirada,southeast,2020-11-11,0,49599,0
La Mirada,southeast,2020-11-12,6,49599,12.097018085042038
La Mirada,southeast,2020-11-13,11,49599,22.177866489243733
La Mirada,southeast,2020-11-14,24,49599,48.38807234016815
La Mirada,southeast,2020-11-15,27,49599,54.43658138268917
La Mirada,southeast,2020-11-16,33,49599,66.53359946773121
La Mirada,southeast,2020-11-17,49,49599,98.79231436117662
La Mirada,southeast,2020-11-18,62,49599,125.00252021210106
La Mirada,southeast,2020-11-19,80,49599,161.29357446722716
La Mirada,southeast,2020-11-20,80,49599,161.29357446722716
La Mirada,southeast,2020-11-21,113,49599,227.82717393495838
La Mirada,southeast,2020-11-22,125,49599,252.02121010504246
La Mirada,southeast,2020-11-23,145,49599,292.34460372184924
La Mirada,southeast,2020-11-24,157,49599,316.5386398919333
La Puente,san-gabriel-valley,2020-11-11,0,40697,0
La Puente,san-gabriel-valley,2020-11-12,9,40697,22.11465218566479
La Puente,san-gabriel-valley,2020-11-13,16,40697,39.31493721895963
La Puente,san-gabriel-valley,2020-11-14,31,40697,76.17269086173428
La Puente,san-gabriel-valley,2020-11-15,46,40697,113.03044450450892
La Puente,san-gabriel-valley,2020-11-16,63,40697,154.80256529965354
La Puente,san-gabriel-valley,2020-11-17,73,40697,179.3744010615033
La Puente,san-gabriel-valley,2020-11-18,88,40697,216.23215470427797
La Puente,san-gabriel-valley,2020-11-19,112,40697,275.2045605327174
La Puente,san-gabriel-valley,2020-11-20,112,40697,275.2045605327174
La Puente,san-gabriel-valley,2020-11-21,150,40697,368.5775364277465
La Puente,san-gabriel-valley,2020-11-22,175,40697,430.00712583237095
La Puente,san-gabriel-valley,2020-11-23,208,40697,511.0941838464752
La Puente,san-gabriel-valley,2020-11-24,224,40697,550.4091210654348
La Rambla,harbor,2020-11-11,0,2075,0
La Rambla,harbor,2020-11-12,0,2075,0
La Rambla,harbor,2020-11-13,1,2075,48.192771084337345
La Rambla,harbor,2020-11-14,1,2075,48.192771084337345
La Rambla,harbor,2020-11-15,1,2075,48.192771084337345
La Rambla,harbor,2020-11-16,1,2075,48.192771084337345
La Rambla,harbor,2020-11-17,1,2075,48.192771084337345
La Rambla,harbor,2020-11-18,1,2075,48.192771084337345
La Rambla,harbor,2020-11-19,2,2075,96.38554216867469
La Rambla,harbor,2020-11-20,2,2075,96.38554216867469
La Rambla,harbor,2020-11-21,5,2075,240.96385542168676
La Rambla,harbor,2020-11-22,6,2075,289.1566265060241
La Rambla,harbor,2020-11-23,6,2075,289.1566265060241
La Rambla,harbor,2020-11-24,6,2075,289.1566265060241
La Verne,pomona-valley,2020-11-11,0,35322,0
La Verne,pomona-valley,2020-11-12,5,35322,14.155483834437462
La Verne,pomona-valley,2020-11-13,12,35322,33.973161202649905
La Verne,pomona-valley,2020-11-14,23,35322,65.11522563841233
La Verne,pomona-valley,2020-11-15,35,35322,99.08838684106222
La Verne,pomona-valley,2020-11-16,44,35322,124.56825774304966
La Verne,pomona-valley,2020-11-17,56,35322,158.54141894569958
La Verne,pomona-valley,2020-11-18,58,35322,164.20361247947454
La Verne,pomona-valley,2020-11-19,77,35322,217.9944510503369
La Verne,pomona-valley,2020-11-20,77,35322,217.9944510503369
La Verne,pomona-valley,2020-11-21,100,35322,283.10967668874923
La Verne,pomona-valley,2020-11-22,102,35322,288.77187022252417
La Verne,pomona-valley,2020-11-23,113,35322,319.9139346582866
La Verne,pomona-valley,2020-11-24,125,35322,353.88709586093654
Ladera Heights,westside,2020-11-11,0,7071,0
Ladera Heights,westside,2020-11-12,0,7071,0
Ladera Heights,westside,2020-11-13,0,7071,0
Ladera Heights,westside,2020-11-14,2,7071,28.2845424975251
Ladera Heights,westside,2020-11-15,3,7071,42.42681374628765
Ladera Heights,westside,2020-11-16,3,7071,42.42681374628765
Ladera Heights,westside,2020-11-17,7,7071,98.99589874133787
Ladera Heights,westside,2020-11-18,8,7071,113.1381699901004
Ladera Heights,westside,2020-11-19,13,7071,183.84952623391317
Ladera Heights,westside,2020-11-20,13,7071,183.84952623391317
Ladera Heights,westside,2020-11-21,14,7071,197.99179748267574
Ladera Heights,westside,2020-11-22,14,7071,197.99179748267574
Ladera Heights,westside,2020-11-23,15,7071,212.13406873143828
Ladera Heights,westside,2020-11-24,16,7071,226.2763399802008
Lafayette Square,central-la,2020-11-11,0,4559,0
Lafayette Square,central-la,2020-11-12,2,4559,43.86926957666155
Lafayette Square,central-la,2020-11-13,4,4559,87.7385391533231
Lafayette Square,central-la,2020-11-14,4,4559,87.7385391533231
Lafayette Square,central-la,2020-11-15,5,4559,109.67317394165387
Lafayette Square,central-la,2020-11-16,8,4559,175.4770783066462
Lafayette Square,central-la,2020-11-17,10,4559,219.34634788330774
Lafayette Square,central-la,2020-11-18,12,4559,263.2156174599693
Lafayette Square,central-la,2020-11-19,17,4559,372.88879140162317
Lafayette Square,central-la,2020-11-20,17,4559,372.88879140162317
Lafayette Square,central-la,2020-11-21,21,4559,460.62733055494624
Lafayette Square,central-la,2020-11-22,25,4559,548.3658697082693
Lafayette Square,central-la,2020-11-23,37,4559,811.5814871682387
Lafayette Square,central-la,2020-11-24,38,4559,833.5161219565695
Lake Balboa,san-fernando-valley,2020-11-11,0,42206,0
Lake Balboa,san-fernando-valley,2020-11-12,8,42206,18.95465099748851
Lake Balboa,san-fernando-valley,2020-11-13,18,42206,42.647964744349146
Lake Balboa,san-fernando-valley,2020-11-14,38,42206,90.03459223807042
Lake Balboa,san-fernando-valley,2020-11-15,53,42206,125.57456285836138
Lake Balboa,san-fernando-valley,2020-11-16,72,42206,170.59185897739658
Lake Balboa,san-fernando-valley,2020-11-17,84,42206,199.02383547362933
Lake Balboa,san-fernando-valley,2020-11-18,104,42206,246.4104629673506
Lake Balboa,san-fernando-valley,2020-11-19,132,42206,312.7517414585604
Lake Balboa,san-fernando-valley,2020-11-20,132,42206,312.7517414585604
Lake Balboa,san-fernando-valley,2020-11-21,168,42206,398.04767094725867
Lake Balboa,san-fernando-valley,2020-11-22,176,42206,417.00232194474717
Lake Balboa,san-fernando-valley,2020-11-23,211,42206,499.9289200587594
Lake Balboa,san-fernando-valley,2020-11-24,221,42206,523.6222338056201
Lake Hughes,northwest-county,2020-11-11,0,668,0
Lake Hughes,northwest-county,2020-11-12,0,668,0
Lake Hughes,northwest-county,2020-11-13,0,668,0
Lake Hughes,northwest-county,2020-11-14,0,668,0
Lake Hughes,northwest-county,2020-11-15,0,668,0
Lake Hughes,northwest-county,2020-11-16,1,668,149.7005988023952
Lake Hughes,northwest-county,2020-11-17,1,668,149.7005988023952
Lake Hughes,northwest-county,2020-11-18,1,668,149.7005988023952
Lake Hughes,northwest-county,2020-11-19,2,668,299.4011976047904
Lake Hughes,northwest-county,2020-11-20,2,668,299.4011976047904
Lake Hughes,northwest-county,2020-11-21,2,668,299.4011976047904
Lake Hughes,northwest-county,2020-11-22,2,668,299.4011976047904
Lake Hughes,northwest-county,2020-11-23,2,668,299.4011976047904
Lake Hughes,northwest-county,2020-11-24,2,668,299.4011976047904
Lake Los Angeles,antelope-valley,2020-11-11,0,12994,0
Lake Los Angeles,antelope-valley,2020-11-12,1,12994,7.695859627520394
Lake Los Angeles,antelope-valley,2020-11-13,5,12994,38.479298137601965
Lake Los Angeles,antelope-valley,2020-11-14,8,12994,61.566877020163155
Lake Los Angeles,antelope-valley,2020-11-15,13,12994,100.04617515776512
Lake Los Angeles,antelope-valley,2020-11-16,13,12994,100.04617515776512
Lake Los Angeles,antelope-valley,2020-11-17,16,12994,123.13375404032631
Lake Los Angeles,antelope-valley,2020-11-18,25,12994,192.39649068800986
Lake Los Angeles,antelope-valley,2020-11-19,30,12994,230.87578882561183
